ID,Name,Surname,Age,GPA
588540,Latasha Ward,Ortiz,98,0.75
336045,Justin Bennett,Mclean,58,0.7
612884,Trevor Palmer,Hill,28,3.89
599596,Jessica Knight,Diaz,54,0.89
139841,Jeffrey Scott,Mills,59,1.5
890553,Rhonda Hawkins,Russell,14,3.41
840718,Jamie Martin,Horton,68,2.02
841920,Pamela Bailey,Johnson,41,2.81
679743,Nathaniel Green,Riley,14,0.83
440933,Mary Hopkins,Moore,91,1.22
273588,Christopher Brown,Shaw,73,1.11
295226,Brandi Hutchinson,Hicks,58,2.21
356683,Jason Wiley,Fisher,37,2.54
788902,Aaron Shepherd DVM,Jones,63,2.66
892612,Manuel Sullivan,Lucas,54,1.75
961010,Rebecca Gutierrez,Adkins,66,2.07
887502,Lauren Beard,Patrick,37,0.18
123178,James Adams,Freeman,69,2.56
741460,Joseph Hamilton,Davis,92,1.49
548041,Ronald Burton,Santos,75,1.37
732026,Jason Phillips,Farley,58,2.08
244029,Antonio Thomas,Mullins,11,1.49
400998,Joe Figueroa,Rose,24,1.12
793626,Stacy Benson,Owens,89,0.07
167423,Donald Franco,Mendez,61,0.96
460831,Eric Simpson,Snyder,23,0.84
461870,William Freeman,Hodges,75,3.16
162351,Nathaniel Ramirez,Martinez,86,0.37
947848,Jennifer Nielsen,Shepherd,78,1.09
658007,Marie Graham,Schultz,73,3.11
976393,Lisa Ware,Diaz,88,0.15
532245,Richard Reynolds,Salazar,80,2.34
715552,Gary Nelson,Wang,71,1.16
916184,Jennifer Wells,Cortez,82,1.84
248311,Leslie Woods,Lopez,37,1.82
831005,Patricia Dunn,Ballard,37,1.16
871030,Jamie Spencer,Garcia,53,0.47
838855,Devin Wagner,Tucker,76,1.88
219622,Andrea Bryant,Curry,42,3.59
720062,Anthony Howard,Smith,93,0.28
622216,Austin Scott,James,85,3.1
496943,Debra Hamilton,Williams,60,0.28
682627,Randy Skinner,Olson,62,3.41
793810,Carl Lambert,Horton,25,2.9
657919,Carmen Allen,Stone,56,2.36
881895,Elizabeth James,Peterson,16,0.28
295842,Timothy Mccoy,Vega,56,1.95
287587,Paula Cole,Williams,47,2.75
925053,Nancy Chapman,Harmon,55,3.04
467217,Tracy Patterson,Price,52,3.37
131256,Taylor Davis,Cross,96,2.34
724175,Steven Harrington PhD,Ramirez,58,2.23
855461,Robert Sanford,Wall,62,2.68
265076,Kaitlyn Thomas,Garner,25,3.13
986149,Victor Ayala,Collins,55,3.69
544832,Stephen Williams,Armstrong,43,1.81
519236,Shawn Brown,Robertson,24,1.08
252765,Robert Palmer,Garcia,80,1.83
302242,Jason Campbell,Cox,76,3.67
301405,Jason Hogan PhD,Alvarez,77,1.9
395394,Holly Zimmerman,Mejia,68,2.68
282400,Bruce Vaughn,Sharp,56,2.33
573176,Russell Anderson,Mccormick,89,2.47
421446,Joshua Ferrell,Vaughan,33,3.15
346296,Caitlin Thompson,Moore,69,1.11
242354,Kathryn Nguyen,Green,38,3.06
339133,Jean Greene,Powell,63,2.59
834784,Erin Hatfield,Tyler,30,3.44
452325,Michael Vargas,Fleming,10,0.15
773853,Billy Robertson,Chang,80,3.14
278402,Casey Cruz,Taylor,15,3.02
170002,Patrick Jones,Hartman,74,2.32
694333,Stacey Anderson,Bean,90,0.59
103515,Scott Johnson,Walker,95,2.14
161890,James Jones,Johnson,60,1.77
721847,Christopher Smith,Sanders,47,0.87
269766,Tyler Heath,Gibson,34,0.7
985818,James Lucero,Evans,25,1.73
572307,Amy Ward,Hardy,92,0.0
846373,Ashley Barnes,Mayer,15,2.97
608160,William Wilson,Lopez,63,1.29
564552,Robert Horn,Garcia,84,2.57
496253,Elizabeth Green,Scott,74,0.12
861755,Ruben Chan,Kelly,47,2.53
372111,Janet Myers,Matthews,52,0.72
529953,Thomas Rogers,Klein,42,2.55
865560,Steven Reyes,Mitchell,27,2.16
104020,Lisa Diaz MD,Ramirez,69,0.05
799068,Maria Bennett,Livingston,11,0.66
168913,Laura Carrillo,Sullivan,98,0.45
174211,Daniel Martin,Fuller,21,0.68
303797,Andrew Mckenzie,Sanchez,58,2.53
870494,Crystal Miles,King,26,0.67
636744,Joy Allison,Brewer,90,3.86
834618,Tyler Ford,Graham,20,2.21
775315,Michael Goodwin,Hill,14,0.31
599339,Jason Herrera,Cook,50,3.14
426032,Richard Jackson,Garcia,81,1.51
758708,David Martinez,Davis,77,0.18
911239,Anthony Matthews,Turner,78,1.2
725747,Brett Collins,Johnson,73,1.33
336064,Michelle Evans,Ibarra,89,0.96
441603,Clifford Black,Palmer,32,0.13
783547,Jessica Romero,Oneill,67,0.86
724215,Timothy Johnson,Guerra,93,2.68
916221,Mr. Jonathan West,Clay,24,2.22
130348,Derek Stevens,Newman,95,0.28
833334,Peter Wood,Roberts,68,3.2
424309,David Griffith,Stewart,36,3.06
933918,Sarah Hess,Hodge,96,2.92
894630,Cheryl Travis,Patterson,55,3.81
792345,Samantha Miller,Good,32,3.38
995624,Roger Estrada,Gray,46,1.28
170284,Christina Harrison,Mendoza,96,1.41
570909,Christine Douglas,Jones,52,0.13
624934,Kelly Jackson,Miller,11,1.6
757809,Michael Powell,Meyer,93,1.61
545322,Denise Bullock,Macias,72,0.29
597414,Courtney Cooper,Brown,59,0.16
549501,Rebekah Mcdowell,Peterson,11,0.58
638879,Anthony Parker,Jimenez,94,3.64
471408,Veronica Freeman,Luna,39,3.13
364273,Jessica Barry,Cantrell,41,3.39
683464,Kristine Obrien,Moore,18,3.86
559461,Dawn Norman DVM,Welch,72,2.48
859332,Anthony Berry,Santos,98,1.82
510233,Richard Mitchell,Shelton,32,1.62
649597,Brad Hill,Stone,20,3.7
919599,Jason Richard,Clark,99,1.03
982869,Melissa Wells,Nelson,98,3.9
415363,Logan Velazquez,Perez,27,0.74
603738,Mary Brown,Hall,69,3.19
446494,Kimberly Bailey,Martinez,55,1.74
902185,Lori Carpenter,Blanchard,38,2.49
307591,Kevin House,Durham,39,2.58
580597,Tanya Wright,Walker,19,1.6
889045,Sophia Ellis,Hayden,33,3.85
627247,Tara Bell,Salas,14,2.37
607126,Philip Jefferson,Tucker,78,1.44
566255,Elizabeth Bennett,Ray,12,1.41
405709,Robert King Jr.,Torres,60,0.68
966981,Natalie Johnson,Adams,92,3.67
163164,David Carter,Solomon,79,2.83
699859,Dustin Martinez,Gibson,23,1.63
857886,Juan Porter,Thompson,41,1.64
513224,Jon Long,Villegas,84,0.74
544344,Dustin Harrison,Espinoza,44,3.4
321859,Kyle Harris,Franklin,45,2.86
627651,Patricia Jones,Aguilar,89,1.62
546200,Kimberly Moore,Mccullough,91,1.81
376312,Kristi Spears,Johnson,21,0.43
195987,Joshua Nelson,Hammond,15,2.58
704956,Mark Wallace,Gomez,68,0.76
514781,Edward Collins,Farley,36,0.43
252581,Beverly Pollard,Berger,70,2.35
568225,Kaitlyn James,Hess,20,0.87
104847,Matthew Warren,Duncan,82,0.52
388561,Rebecca Sutton,Nash,71,1.77
124024,Timothy Richards,Williams,81,1.59
516578,Douglas Carpenter,Craig,61,0.16
301492,Curtis Fuller,Roach,55,1.07
595679,Steven Herrera,Alvarez,18,1.35
838169,Cassandra Boyd,Barnett,43,2.91
971525,Shannon West,Huber,50,3.13
633065,Mr. Christopher Allen,Rose,55,1.65
616934,Gregory Mcguire,Wilson,47,0.18
387313,Kevin Gutierrez,Joseph,91,0.35
203476,Billy Guerrero,Todd,11,2.19
360149,Mark Guzman,Williams,37,3.28
329719,Gerald Hanson,Sanders,20,0.89
652282,Michael Valencia,Garcia,77,2.45
905812,Sierra Hartman,Delgado,32,1.56
828819,Mr. Scott Young,Young,38,0.39
567352,Kenneth Tucker,Nelson,52,1.49
295475,Frank Rogers,Sawyer,15,3.2
141139,Deborah Erickson,Gutierrez,95,2.23
688599,Donald Ellison,Giles,85,2.58
850137,Stephanie Hughes,Black,94,2.4
806765,Edward Hansen,Griffin,48,3.81
640554,Jennifer Hahn,Marshall,41,2.76
754651,Justin Ferguson,Sanchez,62,0.29
976112,Diane Tyler,Jennings,96,1.32
645488,Sara Walker,Cruz,28,0.27
540363,Rebecca Perez,Moreno,23,1.11
149394,Cindy Noble,Mcguire,10,1.37
732106,Lynn Cruz,Giles,77,0.78
141274,Nancy Bowman,Jones,94,1.0
884250,Krista Shelton,Hughes,97,1.07
156971,Roger Hill,Fowler,59,2.6
689135,Tasha Bell,Taylor,60,1.45
731499,Jessica Martin,Phillips,52,3.07
197551,John Fowler,White,89,1.53
710205,Courtney Johnson,Gomez,45,1.07
282144,Adam Andrews,Singleton,48,0.89
618697,Michael Delacruz,Cunningham,55,3.51
162305,Kylie Gomez,Russell,100,3.11
269524,Robin Williams,Summers,33,0.46
198936,Hannah Adams,Lopez,20,3.25
274792,Gloria Dennis,Mcknight,67,0.63
953662,Mary Ware,Clayton,35,3.64
708464,Travis White,Rodriguez,41,1.63
165545,Jennifer Douglas,Holder,59,3.95
473405,Jeffery Hernandez,Green,14,0.31
179934,Michaela Sparks,Moran,17,1.95
517991,Haley Andrews,Washington,34,1.07
689088,Nicholas Reed,Vasquez,53,3.16
686052,Meagan Martinez,Cole,82,2.43
816395,Jeanette Lee,Fowler,16,0.69
227228,Brian Riley,Davis,75,0.85
507005,Alejandro Daugherty,Molina,33,1.45
441186,Alicia Jackson,Perez,22,2.72
442242,Raymond Morrow,Evans,51,2.76
316259,Daniel Wilson,Williams,55,0.25
832779,Mark Parker,Ramirez,37,3.86
562966,Erica Rivera,Martinez,12,0.01
997464,Aaron Jones,Edwards,16,1.99
823086,Cameron Thompson,Perry,93,1.91
267588,Nathan Williams,Clark,100,3.08
652768,Steven Rosario,Fowler,34,0.29
643571,Joshua Gray MD,Medina,34,0.67
823473,Troy Barber,Day,54,1.21
342935,Luke Foster,Molina,78,0.48
170117,Alexandra Gonzalez,Christian,43,1.36
621801,Lindsey Williams,Brown,61,1.65
933382,Elizabeth Hawkins,Smith,29,2.5
720836,Patrick Wells,Meadows,58,3.53
948210,Rebecca Welch,Mcclure,23,1.44
368827,Mariah Watts,Armstrong,42,1.66
827512,Cody Herman,Rhodes,86,2.96
646070,Jenna Hardy,Hunt,67,0.51
595196,Jay Finley,Chandler,42,1.25
106295,Kenneth Smith,Bender,95,3.99
119696,Kevin Hodge,Mathis,70,3.45
944072,Susan Cain,Cooper,86,0.23
631547,Margaret Mcdaniel,Adams,42,3.35
730299,Dr. Justin Vargas,Shaw,14,1.31
832647,Sheri Kim,Wilson,12,1.87
404971,Ryan Goodwin,Wilcox,61,3.0
165375,Meredith Santana,Anderson,37,2.04
162068,David Diaz,Snyder,64,1.52
951291,David Dixon,Wu,15,0.62
806508,Matthew Stephenson,Anderson,23,3.61
226394,Mr. Matthew Cunningham Jr.,Rollins,26,2.01
315036,James Murphy,Reynolds,96,3.98
203279,Jennifer West,Bryant,34,3.51
238409,Anna Scott,Jimenez,42,3.58
540790,Charles Rodriguez,Gibbs,45,0.49
808190,Mitchell Romero,Nunez,25,1.08
931810,Margaret Peters,Howard,42,2.9
737174,Clifford Mitchell,Wilson,75,1.77
564154,Michael Cox,Campbell,26,0.77
758119,Kevin Kim,Clark,27,0.25
200483,Debbie Willis,Williams,43,1.15
105171,Walter Cox,Brown,72,1.27
260791,Sandra Reid,Green,51,0.48
711734,Rebecca Gonzales,Miller,13,2.0
709477,Christopher Griffin,Stewart,32,0.43
616153,Richard Bonilla,Mcbride,10,0.18
860544,Michael Miller,Boone,57,2.67
368679,Thomas Myers,Smith,100,1.67
415503,Kyle Walker,Smith,95,3.04
486955,Paul West,Edwards,31,3.08
519110,Cindy Torres,Ortega,79,2.61
291151,Zachary Mullins,Moore,53,2.27
345323,Selena Watts,Chan,49,1.82
733238,Anthony Gates,Neal,24,1.39
844460,Joseph Griffith,Berg,83,3.93
243139,Jeremy Rhodes,Price,61,3.2
594924,Willie Arias,Evans,21,3.54
816766,Patrick Santiago,Bishop,59,0.61
808085,Barry Smith,Collins,20,1.7
272160,Anthony Mason,Johnson,54,3.49
132547,Ronald Lewis,Cooper,54,1.34
594240,Matthew Johnson,Russo,30,3.07
224420,Kathleen Bradley,Dalton,33,3.81
637604,Lynn Wheeler,Roth,70,0.97
415341,Chris Moore,Fisher,68,3.84
868756,Jessica Simpson,Fitzpatrick,52,0.91
225524,Connie Woods,White,66,2.54
619857,Brandon Peterson,Smith,79,2.4
781980,Shane Kirby,Robinson,19,1.53
593081,Jorge Parker,Thompson,38,1.04
794452,Melissa Espinoza,Davidson,55,2.16
915184,Daniel Irwin,Tate,27,1.83
695260,Crystal Harris,Cox,39,0.91
836432,Joseph Brewer,Martinez,22,2.85
475540,John Schneider,Green,34,0.6
484591,Anna Boyle,Christensen,92,1.44
105041,Brandon Jones,Mueller,79,1.81
838054,Erin Rodriguez,Strickland,99,3.42
739908,Russell Cobb,Jackson,72,0.66
302850,Judith Novak,Le,12,2.47
154584,Kelly Roth,Riley,39,3.67
670288,Kayla Andrade,Hendricks,82,0.28
267217,Justin Luna,Fuller,15,3.84
987810,Mr. Tyler Romero,Mclaughlin,61,3.21
125568,Kimberly Ramsey,Garcia,61,0.53
109082,Wesley Christian,Bryant,83,0.75
516584,Austin Booth,Wade,32,0.12
115413,Michael Maddox,Winters,44,0.63
119215,Gabrielle Smith,Anderson,55,1.84
267597,Megan Smith,Wolfe,93,0.8
429204,Elizabeth Terrell,Savage,93,2.25
705037,Dennis Williams,Miller,37,0.98
887786,Douglas Norman,Lopez,97,1.53
287127,Michelle Braun,Morris,26,3.2
387831,Katrina Carpenter,Dickson,45,1.95
527115,Daniel Meyer,Cox,87,3.02
896357,Kelly Ward,Park,70,0.82
421007,Gina Perry,Hurst,78,3.33
437435,Erica Rivera,Miller,49,1.95
505953,Richard Short,Landry,100,1.76
915094,Melissa Davis,Wagner,85,1.44
793140,Melissa Miller,Matthews,57,2.51
398445,Jonathan Hale,Kelly,39,0.79
412484,Duane Clark,Perkins,24,3.18
835015,Kathleen Holland MD,Johnson,42,2.22
283072,Deborah Gray,Sharp,13,2.95
528296,Jeffrey Campbell,Mcdonald,73,2.44
589769,Kimberly Lewis,Rocha,56,3.7
361030,Jordan Young,Hobbs,42,2.45
443396,Cynthia Boyd,Jordan,88,1.68
268889,Danielle Allen,Bernard,16,3.92
912721,Patrick Davis,Cooley,27,3.65
743314,Wesley Morrison,Moore,38,1.3
388047,Dean Lang,Rivera,47,0.51
813573,Gregory Burns,Morales,28,2.6
856411,Elizabeth Singh,Harris,80,1.1
917460,Sydney Miller,Lucas,10,3.86
355419,Amy Hernandez,Boyd,25,0.41
103175,Lauren Rodriguez,Lee,93,1.37
248211,Arthur Allen,Kennedy,84,2.6
257265,Jennifer Wiley,Alvarado,33,0.93
339591,Chloe Nash,Pearson,14,1.76
759969,Tommy Frazier,Mendez,57,0.15
542577,Shawn Cunningham,Hernandez,13,2.55
712339,Sharon Mcpherson,Carney,64,1.71
106177,Anna Powell,Heath,15,2.42
254450,Dakota Barton,Donaldson,67,2.0
406100,Scott Gregory,Mueller,79,2.57
587034,Jeffrey Stewart,Adams,11,1.47
878974,Patrick King,Riggs,38,0.09
106885,Julia Armstrong,Watkins,47,2.18
745406,Aaron Drake,Patel,47,0.82
879940,James Johnson,Sanchez,68,3.22
525102,Alexander Robinson,Morrison,44,1.9
936763,Kelly Rodriguez,Gonzalez,16,0.48
210874,Johnny Stout,Valencia,44,2.74
391249,Andrew Harding,Wilkinson,12,1.91
813953,Karen Cruz,Brooks,97,0.02
110741,Charlotte West,Hansen,54,3.73
475040,Kevin Terry,Flores,37,1.94
268038,Joy Warren,Glenn,67,3.39
935327,Sarah Mcdonald,White,18,3.34
353622,Christine Brooks,Russell,44,2.6
343960,Nicole Walter,Johnson,39,0.8
362221,Antonio Zamora,Alexander,90,2.05
923752,Alexis Rivera,Jackson,94,2.25
884700,Destiny Smith,Wilson,18,1.78
777459,Natalie Stephens,Edwards,82,2.42
445868,Susan Barker,White,68,2.42
147053,Michele Phillips,Harrison,60,1.73
508279,Angela Stewart,Pratt,95,0.27
355628,Samantha Pearson,Henderson,43,2.03
318548,John White,Duncan,16,2.97
253732,Stacy Kim,Wallace,84,3.75
222720,Vincent Aguilar,Sanchez,87,3.84
212721,Jason Johnson MD,Chambers,65,0.4
681103,Jerome Flores,Long,48,2.62
289744,Lucas Lawrence,Murphy,89,0.04
979721,Eric Castillo,Smith,37,2.5
100229,William Barber,Lawson,43,0.23
458555,Kyle Williams PhD,Richardson,24,1.18
219501,Audrey Ingram,Mckee,92,0.18
629567,James Summers,Brooks,48,3.44
696504,Michael Zimmerman,Johns,70,0.12
135055,Antonio Moore,Wilson,97,1.01
711834,John Burton,Mercer,87,1.76
874978,Amber Booth,Collins,42,3.95
465358,Veronica Sanchez,Flynn,95,3.65
611546,Richard Rojas,Scott,45,0.25
678790,Kimberly Stanley,Brown,43,1.52
977225,Jack Flynn,Kerr,92,3.32
684602,Todd Alexander,Morales,44,2.93
621744,Monica Hubbard,Alvarado,23,2.88
984133,Brendan Randall,Miller,73,0.28
400869,Erin Roach,Walker,36,2.79
646183,Shelby Wright,Valdez,19,3.45
847060,Emily Howell,Martin,66,2.13
946753,Timothy Garcia,Carlson,17,3.95
687540,Rebecca Mejia,Novak,22,0.69
759253,Tyler Brandt,Gilmore,69,1.7
797643,Brittany Arias,Hernandez,23,0.18
947000,Amy Smith,Johnson,55,1.0
192375,Stephen King,Briggs,63,1.71
210852,Jessica Lee,Jackson,93,1.74
174359,Clayton Watkins,Bates,56,1.5
739618,Ronald Mata,Steele,95,0.67
782647,Travis Brooks,Sanders,78,1.21
908393,Jason West,Martin,24,3.13
990191,Teresa Jackson,Kelley,16,2.29
108693,Carl Ramos,Tyler,14,1.53
106981,Crystal Khan,Johnson,10,1.36
788691,Patricia Sandoval,Dudley,70,2.51
769102,Joshua Riley,Lara,29,2.19
204023,Mary Williams,Barajas,40,1.69
507272,Amanda Miller,Griffith,27,0.83
313000,Adam Myers,Wilson,43,1.13
958370,Heather Herring,Nguyen,91,2.28
439934,Jerry Davis,Johnston,78,2.99
114714,Angela Hughes,Randolph,48,3.29
575932,Shannon Figueroa,Jennings,13,1.37
458027,Jamie Jackson,Smith,62,1.99
575954,Erin Keller,Wilcox,66,2.29
996200,Jennifer Smith,Garcia,88,0.3
303019,Erik Michael,Sanford,11,0.82
514245,Nicole Wilson,Johnson,28,3.23
687034,Michelle Ramos,Wright,33,0.82
752289,Madison Harris,Dorsey,26,2.4
392523,David Blair,Cole,75,1.85
779641,Ashley Collins,Bird,93,1.86
814937,Joshua Jones Jr.,Coleman,26,1.08
902088,Steven Ryan,Conrad,100,0.93
849834,Amanda Dominguez,Wallace,87,2.94
219241,Brian Bird,Wilson,89,2.3
198359,Jeremy Spence,Best,99,1.13
884807,Holly Solomon,Gonzalez,97,4.0
398051,Casey Salinas,Brown,86,3.96
109739,Matthew Wagner,Santana,79,3.58
374108,Sydney Hodge,Rose,64,1.84
764408,Mary Sandoval,Brown,44,0.57
144572,Michael Anderson,Garcia,100,2.15
323496,Beverly Collins,Lucas,94,1.61
516296,Eric Perry,Smith,49,2.49
404501,Travis Stanley,Castillo,37,2.91
768701,Edward Bell,Chan,25,1.27
209284,Evan Hester,Farley,80,1.35
117446,Kenneth Murphy,Riley,29,1.58
920104,Jo Pearson,Murray,57,3.73
844234,James Flores,Avila,43,3.29
441261,Evan Griffin,Smith,74,0.14
233034,Samuel Erickson,Vance,52,0.88
359229,Darrell Harris,Fletcher,44,2.64
421821,Joseph Anderson,Johnson,83,0.29
298810,Isabella Turner,Myers,52,2.05
170390,Ruben Smith,Hernandez,81,3.23
779986,Randy Smith,Arnold,88,0.24
395148,Tyler Powell,Rivera,49,0.07
297790,Michael Robinson,Jefferson,99,2.5
279914,Keith Holden,Perkins,46,0.11
864017,Michael Meyer,Peterson,91,3.19
363548,Ryan Reed,Watson,45,3.56
923877,Kelly Ingram,Hernandez,23,2.85
563708,Lawrence Cherry,Warner,22,0.04
351665,Sonia Kelly,Mosley,20,3.97
484115,Samantha Palmer,Moreno,93,0.5
619609,Jennifer Francis,Gonzalez,37,1.79
709698,Chris Hogan,Dominguez,18,2.99
202985,Thomas Conner,Brown,90,3.71
187057,Bradley Williams,Scott,68,2.41
921865,Ashley Smith,Gregory,100,3.35
352033,Pamela Leon,Cooper,28,0.83
932206,Jon Martin,Bell,27,2.56
345258,Mrs. Monica Cooper,Jones,26,0.57
595131,Christopher Nelson,Hughes,98,0.93
145871,Charles Gomez,Nielsen,91,2.98
282120,Sara Simpson,Campos,18,2.41
723881,Alan Gonzales,Jones,34,0.45
487403,Julia Mendoza,Martin,64,1.02
965143,John Hanson,Browning,37,3.23
622973,Sara Murray,Johnson,53,2.36
632124,Charles Goodwin,Davis,93,2.45
989950,Martin Webb,Poole,35,0.73
649473,Rachel Thompson,Diaz,85,3.95
221584,Erika Garcia,Pace,85,3.89
597308,Shawn Klein,Lee,92,2.19
324025,Thomas Roy,Lee,71,2.68
703132,Kevin Jordan,Barnett,64,2.82
192106,John Lynn,Short,47,0.82
284531,Caleb Jenkins,Martin,62,0.08
418801,Jennifer Duarte,Kim,97,0.86
572484,Hailey Martinez,Weaver,91,0.86
964162,Melanie Black,Richardson,64,3.96
911970,Maria Clark,Martinez,55,2.18
262269,Michael Moody,Moore,48,0.89
924629,Terri Huerta,Herring,77,1.1
120188,Brian Ramirez,Williams,77,3.59
981228,Peter Scott,Curtis,45,3.68
897768,Chelsey Casey,Stewart,45,2.89
589627,Henry Thompson,Andrews,86,3.56
585983,Katrina Edwards,Petersen,92,2.85
910705,William Stone,Kelly,24,2.07
966888,Anne Sloan,Velez,56,2.89
116032,Michelle Lang,Phelps,47,0.18
711424,Kristi Ellis,Norman,66,3.8
848373,Teresa Grant,Francis,31,0.94
127628,Laurie Smith,Willis,83,3.96
779443,Robyn Hayes,Mccoy,16,3.05
942812,Brandy Harris,Diaz,93,3.22
643055,Joseph Schultz,Bowen,60,3.21
816676,Teresa Leach,Brown,35,2.31
850664,Cody Harris,Mitchell,24,1.12
709627,Sean Young,Marshall,17,0.71
830178,Stacey Patel,Steele,22,3.98
689951,Jessica Hansen,Cook,57,1.58
339567,Melissa Greene,Norris,29,1.65
400347,Sandra Johnson,Henderson,42,2.63
647251,Gregory Ray,Lopez,50,2.58
334015,Jessica Smith,Coleman,55,2.6
701933,Jacqueline Vega,Joseph,69,3.42
522911,Christine Burgess,Adams,68,1.24
921637,Kenneth Weaver,Swanson,13,3.31
771646,Wesley Allen,Sanchez,99,3.92
595850,Robin Kennedy,Huff,84,0.76
799459,Christine Savage MD,Kim,30,3.88
931238,Anna Foster,Gross,47,1.85
203585,Rebecca Powers,Palmer,92,3.87
782214,Jason Torres,English,68,3.68
483113,Shane Acevedo,King,19,2.31
344626,Jennifer Stewart DDS,Brock,78,0.3
916948,Matthew Jones,Foster,18,2.74
787097,Adam White,Martinez,79,2.9
497892,Angela Taylor,Rivera,20,2.43
121328,Dana Johnson,Durham,86,1.2
658780,Kayla Pugh,Mills,56,3.94
327636,David Velazquez,Meadows,99,1.94
288442,Kathleen Reed,Fields,26,3.76
163520,Kimberly Bass,Moreno,29,0.6
623114,Eric Gross,Mullen,90,3.13
225275,Ronald Rodriguez,Jackson,84,1.58
521337,Anthony Gordon,Aguilar,36,0.57
589317,Mckenzie Benson,Olsen,87,1.39
205129,William Brown,Wilson,34,3.58
987143,Jesse Frost,Gould,17,1.61
471633,William Santos,Little,91,0.64
924196,Paige Ritter,Rosales,36,2.32
610166,Michael Patton,Daniels,77,3.75
426906,Michele Hicks,Cantrell,98,1.56
512972,Benjamin Jenkins,Mendoza,58,1.04
463805,Keith Wilson,Gonzalez,35,2.15
986860,Brandon Jones,Wilcox,64,1.3
172380,Raymond Nicholson,Parks,56,3.24
702105,Hannah Velez,Williams,14,0.07
963873,Robert Williams,Ellis,72,1.96
623745,Ronald Collins,Pierce,79,1.1
199014,Melanie Reynolds,Garrison,85,1.4
955958,Jeffrey Roberts,Mills,98,3.1
882500,Marissa Christian,Brown,63,0.08
632772,Christopher Nelson,Austin,22,0.8
995715,Amy Lewis,Smith,93,1.62
270025,Michael Walker,Anderson,22,3.09
219759,Brandi Anderson,Hill,86,2.61
624238,Russell Deleon,Vargas,27,1.47
207651,Joshua Dunlap,English,74,2.66
159252,Brian Baldwin,Buchanan,23,3.11
798150,Kimberly Jackson,Valentine,28,0.75
708679,Mackenzie Thomas,Rice,18,3.26
818060,Robert Glass,Austin,15,3.4
650303,Bobby Long,Hall,36,3.92
969752,David Gonzalez,Fitzgerald,74,3.95
974412,Tiffany Smith,Mcdonald,53,1.6
391509,Henry Scott,Richmond,100,3.93
485742,Heather Anderson,Blair,16,1.67
330046,Matthew Spencer,Hammond,89,0.29
825768,Jocelyn Hernandez,Taylor,62,3.12
638011,Christina Decker,Graham,92,0.94
955129,Joseph Hill,Wong,86,1.33
137024,Caitlin Williamson,Nash,11,0.42
181948,Melissa Ray,Simmons,40,3.14
973929,Mary Mitchell,Harris,73,2.27
457436,Janet Brown,Goodwin,89,0.58
620306,Judith Todd,Arellano,85,0.05
340240,Lisa Marshall,Ortiz,37,3.17
672776,Amy Medina,Jordan,14,1.15
515759,Cynthia Williams,Stone,49,1.74
468504,Paul Wolfe,Nguyen,25,0.03
778924,Catherine Thomas,Maldonado,31,2.2
702698,Keith Reynolds,Dickerson,73,3.32
362238,Melissa Livingston,Henry,42,3.87
629802,Nicholas Mitchell,Morris,90,2.23
806217,Corey Vega,Roberson,23,2.47
645353,Brooke Black,Bates,51,2.99
287432,Joseph Glover,Rivera,94,3.92
376738,Kevin Ali,Mitchell,66,3.44
170003,Kyle Simon,Douglas,83,1.79
799875,Katelyn Mitchell,Schmitt,33,3.72
820948,Laura Grant,Mckinney,77,0.45
439548,Monica Mitchell,Carroll,33,1.27
409745,Emily Morgan,Mathis,25,1.07
749618,Marc Suarez,Ramirez,25,3.31
333312,Dawn Hansen,Jackson,87,0.43
705653,Frances Garcia,Taylor,25,2.0
238987,Anna Myers,Williams,87,0.36
165395,Thomas Duncan,Silva,17,1.96
138073,Megan Cruz DVM,Moses,83,3.04
295802,Jessica Williams,Allen,55,0.06
588799,Bethany Johnson,Guzman,56,0.6
416455,Nicholas Ortiz,Webb,72,1.63
757769,Sharon Gomez,Allen,69,1.36
414733,Michelle Little,Smith,93,2.53
367512,Destiny Kelly,Williams,59,0.57
759470,Michael Saunders,Foster,98,3.25
934487,Sean Christensen,Robinson,30,2.58
594397,David Thomas,Jones,97,3.57
525974,Andrew Davis DDS,Peters,59,0.26
878311,Elizabeth Price,Santos,27,1.51
791697,Duane Thomas,Beck,13,2.24
